age_of_head,building_id,children,household_id,income,persons,puma,tenure,workers
29,527119,0,171990,86000,1,11601,2,1
32,468990,1,270936,65000,3,11603,2,1
75,539541,0,294147,78000,1,11603,2,0
39,66908,0,724742,178000,2,11610,1,1
54,119084,0,734221,86600,3,11610,1,2
53,841028,0,1245213,98070,3,11506,1,2
40,550711,0,616863,150000,2,11608,2,1
60,513204,0,812482,4060,1,11612,2,0
47,710306,1,1187695,86200,4,11507,1,2
63,555182,0,302963,31000,1,11603,1,1
45,813684,0,994939,69000,1,11505,2,1
68,784617,0,1155878,94700,4,11504,1,2
75,677125,0,1041930,84000,1,11502,1,1
54,501306,1,969699,144160,3,11615,1,2
55,514226,0,705806,48700,4,11610,2,2
27,1186470,0,1583550,84000,4,11706,2,4
66,403274,0,685261,447000,3,11609,1,2
50,267360,0,759698,28000,1,11611,2,1
35,277750,2,969328,135000,4,11615,1,1
94,10259,0,876171,169200,4,11613,1,3
39,166122,0,352960,110000,2,11604,1,1
27,826126,1,1235750,130000,5,11506,1,3
50,115977,1,662458,256000,4,11609,1,2
32,553826,0,365807,10910,1,11604,2,0
78,588520,0,48456,67700,2,11802,1,0
55,709054,0,1250996,109400,3,11506,1,2
28,440799,0,186706,169120,3,11601,2,3
32,342532,2,574040,160000,4,11616,1,2
65,605354,0,51469,30500,1,11802,1,0
68,716358,0,1209744,15000,1,11507,2,0
38,440660,1,905251,75000,3,11614,1,2
41,165511,2,394872,138000,5,11605,1,1
64,669587,0,1305144,22000,1,11503,1,1
38,554267,0,219816,200000,1,11601,1,1
63,1200312,0,1589540,52000,3,11706,3,0
27,519679,0,265708,75000,1,11603,2,1
54,633364,0,55330,61000,1,11801,2,0
24,1218176,3,1305944,15000,4,11503,2,1
45,554500,0,499476,31200,1,11607,1,1
28,533222,3,802098,104000,5,11611,2,2
72,599822,0,96967,45280,2,11801,2,0
62,532502,0,827762,49170,2,11612,2,2
43,395489,3,154783,880000,5,11602,1,2
61,433641,0,208733,124800,3,11601,1,3
67,956588,0,1456341,66700,2,11701,1,0
49,224185,2,667312,187000,5,11609,1,2
55,1142558,0,1556866,280000,2,11706,1,2
32,554970,0,489332,52000,1,11607,2,1
57,519760,0,535671,100000,1,11607,2,1
34,884881,2,1119967,60000,4,11501,2,2
46,613011,1,97689,98000,3,11801,1,2
45,513753,0,240861,105000,1,11603,2,1
35,538781,2,486448,91400,5,11606,2,3
46,305062,2,579261,150000,5,11616,1,1
64,1093417,0,1556820,105000,2,11706,1,2
25,423227,3,822098,22000,5,11612,2,1
56,997729,0,1394961,100700,3,11702,2,1
43,555228,0,488031,34000,1,11607,2,1
69,596254,0,78129,143000,1,11801,1,1
48,524406,1,858769,50000,3,11613,1,1
40,369057,2,680449,169000,4,11609,1,2
57,1048003,1,1499777,137000,3,11704,1,1
56,621606,3,8353,65420,5,11802,3,0
54,390614,2,755430,163000,4,11610,1,2
53,191753,0,690598,215000,2,11609,1,2
28,603288,0,20985,14000,1,11802,2,1
72,327692,0,537243,462000,2,11607,1,1
71,555525,0,853283,34400,1,11612,2,0
39,603757,3,22041,149800,5,11802,1,2
31,438590,0,115918,357400,2,11602,1,2
47,513353,1,596519,142000,3,11608,1,2
67,454655,0,863290,84200,2,11613,1,0
25,1059448,0,1351779,116100,3,11703,2,3
37,349056,0,133483,692000,2,11602,1,2
50,524834,0,208997,97000,1,11601,2,1
24,589572,0,42462,34000,1,11802,2,1
63,373829,1,732876,76800,5,11610,1,1
35,526052,0,200321,110300,2,11601,2,2
46,804792,3,1083896,85000,5,11501,1,2
48,519782,3,760293,28600,5,11611,2,2
32,1010623,4,1580307,114000,6,11706,2,2
29,516560,1,159847,127000,4,11601,2,3
26,546238,2,880803,83000,4,11613,2,2
32,515063,0,344219,90000,1,11604,2,1
32,208235,2,833890,99000,4,11612,1,2
37,962661,0,1319454,34500,1,11703,2,1
31,915383,4,1156805,5900,5,11504,2,1
50,1081403,1,1331098,196890,4,11703,1,2
42,282273,1,763158,56000,4,11611,1,2
63,399894,0,205444,140500,2,11601,1,1
38,83730,1,905244,75000,3,11614,1,2
70,107206,0,958456,92500,2,11615,1,0
71,556194,0,167172,17000,1,11601,1,0
52,881706,0,1072762,54000,2,11502,1,1
48,866903,0,1019078,162600,3,11505,1,2
37,1064527,2,1467792,287000,4,11704,1,1
64,842112,0,1066375,50000,2,11502,1,1
34,1126219,0,1492853,223000,1,11704,1,1
29,227434,1,919925,136200,3,11614,1,1
70,556685,0,410686,140800,2,11605,1,1
36,329198,1,886979,102000,4,11613,1,2
29,1193815,1,1568917,25000,2,11706,2,1
39,54161,1,462698,190000,3,11606,1,2
68,733260,0,1041624,80404,2,11502,1,0
85,554480,0,798582,0,1,11611,1,0
45,954744,0,1410908,66200,1,11701,2,1
68,1014227,0,1516408,113400,2,11705,1,1
22,557871,1,18412,43600,3,11802,2,2
57,722852,2,1267951,148000,4,11506,1,2
53,458161,0,931041,202800,3,11614,1,3
41,506761,2,958188,76000,4,11615,1,2
68,1165324,0,1470107,151900,2,11704,1,0
43,535022,2,568278,805000,4,11616,1,1
30,529364,0,630900,100000,1,11608,2,1
83,541118,0,197559,18600,1,11601,1,0
19,301822,2,712897,74800,5,11610,2,2
54,634960,0,99168,257500,3,11801,1,1
54,911114,0,1152364,68000,1,11504,2,1
68,773225,8,988082,113110,12,11505,1,3
42,961513,2,1363834,63000,5,11702,1,2
71,143744,0,416807,29500,1,11605,1,1
66,522874,0,883220,18000,1,11613,2,0
44,848815,2,1277729,115000,4,11503,1,1
64,597260,0,98912,286000,2,11801,1,0
54,745375,0,1141655,140000,2,11504,1,2
68,267055,0,779571,122404,2,11611,1,0
30,853715,1,1145589,68190,3,11504,2,2
9,554645,1,519911,65000,1,11607,1,1
84,476318,0,192404,0,1,11601,1,0
60,1183984,0,1575440,95000,2,11706,1,1
64,550800,0,619372,66000,2,11608,2,1
64,554541,0,870066,35600,2,11613,2,2
28,1018967,0,1454706,65000,1,11701,2,1
44,512074,0,404618,272000,2,11605,1,2
52,13901,2,542796,5000,4,11607,1,0
78,103124,0,559803,1600,1,11616,1,0
56,425788,0,840310,101500,3,11612,1,2
57,827636,0,1231816,123300,3,11506,2,3
43,554758,0,555896,65000,1,11616,1,1
76,550652,0,308186,43600,1,11603,2,0
85,175931,0,986418,52700,4,11615,1,1
67,210457,0,979586,95800,2,11615,1,0
47,95754,0,412685,28430,1,11605,2,1
29,142180,0,722499,53000,1,11610,1,1
62,337710,0,662294,243000,2,11609,1,0
27,550273,0,257280,70000,2,11603,2,1
53,1063795,0,1457467,177400,2,11704,1,2
59,555866,0,825861,35000,1,11612,1,1
61,517824,0,880502,22000,1,11613,2,0
35,67562,0,540548,132400,2,11607,1,2
22,622830,0,25223,24000,1,11802,2,1
61,821751,1,1260564,87800,5,11506,1,2
70,915899,0,1061038,47800,4,11502,2,2
81,763427,0,1043280,97300,1,11502,2,0
26,705352,0,988885,109000,2,11505,2,2
53,905287,0,1240636,40000,2,11506,2,1
23,551823,0,313130,88000,1,11603,2,1
22,1064001,0,1370547,48000,3,11702,2,0
44,507760,2,105832,160000,4,11602,1,2
46,323107,0,220640,114100,1,11601,1,1
33,591312,0,58162,105000,2,11801,2,2
44,1154408,0,1340123,60200,3,11703,2,2
88,373484,0,784224,16070,1,11611,2,0
51,983447,0,1337640,30000,1,11703,2,1
34,545476,0,532694,45000,1,11607,2,1
56,335370,0,567739,100000,2,11616,1,2
62,554377,0,447876,60000,1,11606,1,1
53,613287,0,69309,101000,3,11801,1,2
44,556572,0,710122,154900,2,11610,1,2
79,312024,0,187998,49000,1,11601,1,0
90,101311,0,641880,307800,2,11608,1,0
62,530602,0,163499,116700,1,11601,1,0
46,323367,0,476856,48000,1,11606,1,1
44,747895,2,1016424,90000,4,11505,1,2
63,547818,0,704233,18200,2,11610,2,0
60,1015868,0,1362355,263800,2,11702,1,2
67,1136516,0,1549426,183800,2,11705,1,1
68,431334,0,506981,55400,1,11607,1,0
60,699846,1,1196695,124000,4,11507,1,2
54,296009,1,685994,690000,4,11609,1,1
52,156301,0,769092,147000,2,11611,1,2
64,494078,0,374583,16600,1,11604,2,0
31,541021,0,647969,118000,2,11608,2,1
31,165929,3,955156,70000,5,11615,2,1
54,531086,1,148001,230000,3,11602,1,2
55,730673,1,1009348,42250,2,11505,1,2
61,1199646,0,1602100,43000,3,11706,1,1
47,315884,0,973110,193000,3,11615,1,2
21,1019363,0,1324094,49310,3,11703,2,3
43,519784,0,509605,38504,1,11607,2,1
40,563712,1,38091,46500,3,11802,1,0
46,673668,0,1272793,24000,1,11503,2,1
48,442629,0,897828,165000,2,11613,1,2
42,506375,3,892058,63000,5,11613,1,2
37,702915,3,1237683,126300,5,11506,1,3
45,606804,2,12086,152000,4,11802,1,2
65,742946,0,1235916,64400,1,11506,1,1
32,551641,0,788792,24000,1,11611,2,1
47,97770,1,820747,45800,3,11612,1,2
71,37296,0,964540,50220,2,11615,1,0
68,854428,0,1031122,31600,2,11502,1,1
22,529676,0,493879,80000,1,11607,2,0
21,523772,0,121190,900,1,11602,2,1
42,543411,2,833860,39400,3,11612,2,1
49,121986,0,587256,136000,2,11616,1,2
45,1155987,3,1503534,150000,5,11704,1,2
37,781054,1,995605,9400,2,11505,2,0
61,471243,0,679563,182100,2,11609,1,2
65,515818,1,704807,97900,2,11610,2,0
70,263391,0,260131,71500,2,11603,1,1
39,632953,2,42257,105000,4,11802,2,2
50,205677,2,688954,197000,4,11609,1,2
72,554653,0,531673,37800,1,11607,1,1
65,696641,0,1205828,72020,2,11507,1,0
54,738854,0,1290611,94000,2,11503,1,2
38,576327,1,44631,81500,4,11802,1,2
48,218091,0,364768,1,1,11604,2,1
49,671668,0,1108612,83000,2,11501,2,2
94,553431,0,426743,33600,1,11605,2,0
64,1163324,0,1460964,46800,2,11704,1,0
71,284570,0,469249,21800,2,11606,2,0
66,114948,0,855922,100000,2,11613,1,1
58,330700,0,365522,536000,4,11604,1,1
44,690318,0,1172070,100000,1,11504,2,1
67,961680,2,1319912,110800,6,11703,1,1
44,298890,2,953877,119400,4,11615,1,1
72,336559,0,609637,24600,1,11608,1,0
75,9067,0,148791,52700,2,11602,1,1
54,1087661,0,1317735,8800,1,11703,2,0
67,526052,0,199707,18900,1,11601,2,0
44,1205851,0,1354206,60200,3,11703,2,2
43,11405,2,569911,805000,4,11616,1,1
65,236486,0,480235,414230,1,11606,1,1
53,367499,1,741875,66170,5,11610,1,3
46,178523,3,703293,151800,5,11609,1,2
6,1139048,4,1484308,158700,4,11704,1,1
29,673347,0,1282390,28000,1,11503,2,1
37,526374,0,321644,170000,1,11603,2,1
26,524671,2,866891,129000,6,11613,2,3
58,796856,0,1156114,7200,1,11504,2,0
77,1070274,0,1460006,19500,2,11704,1,1
58,198702,0,643852,145000,4,11608,1,3
58,436272,0,955945,93900,5,11615,1,2
27,1197886,1,1586680,88300,3,11706,2,2
46,962754,2,1353679,40800,5,11703,2,1
28,542122,0,753165,22000,2,11610,2,2
41,960837,2,1556559,111000,5,11706,2,2
75,670462,0,1040267,21400,1,11502,1,0
70,1027341,0,1568103,57831,2,11706,1,0
49,595272,1,54022,178000,3,11801,1,2
57,1034804,0,1434242,379500,2,11701,1,2
67,207672,0,973727,246500,2,11615,1,1
56,539253,0,274969,53000,1,11603,2,1
26,549115,0,253192,440,1,11603,2,0
26,1030928,0,1335518,174500,3,11703,1,3
64,821896,0,1258679,103400,2,11506,1,1
46,763760,3,1264508,54000,5,11506,1,1
36,805395,0,1027733,113000,1,11505,2,1
74,395269,0,933505,44400,2,11614,2,0
30,524546,0,288069,210000,2,11603,2,1
54,985485,0,1352613,133000,1,11703,1,1
42,1125597,0,1482883,88000,2,11704,1,1
62,1160705,0,1416524,58200,2,11701,2,0
25,1162885,0,1408695,66800,2,11701,2,2
44,411067,2,668204,90000,3,11609,1,1
69,644431,0,85270,14500,1,11801,2,0
71,556378,0,670386,38700,2,11609,1,0
67,1167125,2,1518441,129000,5,11705,2,2
48,38433,3,663135,98500,5,11609,1,1
50,523190,0,648550,152000,1,11609,1,1
47,325085,0,251975,473000,1,11603,2,1
43,549548,0,427153,90000,1,11605,2,1
82,893022,0,1147894,63200,2,11504,1,1
53,135797,0,417525,39000,1,11605,1,1
32,953494,2,1378663,30300,3,11702,2,1
47,304312,2,190492,250000,4,11601,1,2
61,239898,0,429788,0,1,11605,1,0
38,1021322,0,1452534,48000,1,11701,2,1
49,448287,0,445711,39000,2,11606,2,1
76,1179560,0,1344247,21500,2,11703,2,0
30,529676,0,493933,140000,2,11607,2,1
53,640730,0,63600,22800,1,11801,1,1
65,15992,0,214412,17900,1,11601,2,0
49,57853,1,469452,133500,4,11606,1,2
49,207642,1,613049,681000,3,11608,1,2
30,556584,0,121277,48000,1,11602,2,1
73,545412,0,942389,62590,3,11614,2,1
57,1140246,0,1533640,102750,2,11705,1,2
38,95593,0,559821,52000,1,11616,1,1
62,973554,0,1434662,452000,2,11701,1,1
57,419165,0,539367,116000,1,11607,1,1
34,430172,0,105303,79900,2,11602,2,2
27,534303,0,787575,66500,1,11611,2,1
69,748551,0,1031578,42200,2,11502,2,1
27,552956,2,834023,94000,5,11612,2,1
56,364786,0,358945,155500,3,11604,2,2
43,555996,0,271347,505000,1,11603,2,1
61,958360,0,1523153,165000,2,11705,1,2
57,42605,0,582330,190000,2,11616,1,2
51,554614,0,253910,120000,1,11603,2,1
46,343799,3,592975,28000,5,11608,1,1
43,738013,0,1292938,50000,2,11503,2,1
81,1187196,0,1553395,15100,1,11706,2,0
34,243758,0,415328,72000,1,11605,1,1
52,556860,0,755716,650,1,11610,2,0
28,556733,0,418521,98000,1,11605,2,1
31,516479,0,322744,130000,1,11603,2,1
70,1022716,0,1530217,95550,2,11705,1,2
58,428865,0,105088,145000,1,11602,1,1
27,519782,0,759718,25800,1,11611,2,1
57,403610,0,855533,222000,2,11613,1,1
53,179954,1,290753,367810,4,11603,1,1
24,718035,0,1128828,50000,1,11501,2,1
39,521362,0,122089,10000,1,11602,2,1
32,720262,2,1091765,195000,4,11501,1,2
55,241893,0,898010,297000,3,11613,1,3
9,64184,1,239788,123700,1,11603,1,1
37,170262,2,969848,127100,4,11615,1,2
59,893890,1,1096855,20100,2,11501,2,0
56,1071169,1,1577172,25700,3,11706,2,0
27,302115,1,889034,64800,4,11613,1,2
69,554210,0,943754,59200,2,11615,1,1
29,531276,4,886377,41000,6,11613,1,1
54,72482,0,967364,145600,3,11615,1,2
35,1186936,0,1552543,33700,2,11706,2,1
75,369665,0,595649,264000,3,11608,1,0
29,555573,1,940137,136200,3,11614,1,1
48,174501,0,954174,147200,2,11615,1,2
31,133238,0,362476,230000,2,11604,1,2
64,193236,0,611015,133400,3,11608,1,3
23,1162330,0,1448338,60000,2,11701,2,2
44,30733,2,131378,100000,4,11602,1,2
26,79083,0,189962,61600,2,11601,2,2
34,689462,3,1154846,18200,4,11504,2,1
54,496510,0,780725,58900,3,11611,3,1
56,471179,2,465954,108000,4,11606,1,2
35,543015,0,153509,414000,1,11602,1,1
42,541241,2,753384,112000,6,11610,2,3
46,528073,2,834476,29700,4,11612,2,2
94,706836,0,1241851,21900,1,11506,1,0
64,603051,0,38775,81400,2,11802,1,2
71,747361,0,1008403,112700,2,11505,1,2
49,986857,0,1349088,115000,1,11703,1,1
50,638415,1,3741,16700,2,11802,1,1
75,635261,0,7948,39500,1,11802,1,0
54,414080,0,951439,150000,2,11615,1,1
30,514381,0,410104,78000,2,11605,2,2
40,872111,1,1049882,96000,3,11502,1,1
45,23781,3,183334,185000,5,11601,1,1
23,635146,0,10653,1700,2,11802,1,1
32,1017251,2,1479604,35000,4,11704,2,2
53,41398,2,474965,79500,4,11606,1,1
45,236800,3,544775,201340,5,11607,2,2
24,513130,0,853831,40000,2,11612,2,1
46,247590,0,946256,135000,1,11615,1,1
71,555753,0,287583,65300,1,11603,1,0
54,555519,1,833743,80000,3,11612,1,2
43,509279,2,103679,428000,4,11602,1,2
55,752096,0,1270054,118300,2,11503,2,1
70,482167,0,551438,67500,2,11616,1,0
30,282505,0,889249,82000,1,11613,1,0
51,526156,0,925504,35800,1,11614,2,1
44,813318,2,1052213,94200,4,11502,1,2
59,522921,0,345396,8800,1,11604,2,0
60,218949,0,416232,55300,2,11605,1,1
58,784847,3,1214215,60980,6,11507,1,1
45,137415,0,103975,158000,2,11602,1,2
62,660692,0,1290118,80000,1,11503,2,1
57,179407,0,620401,440000,1,11608,2,1
38,620050,0,70270,80000,1,11801,1,1
64,554377,0,447934,53900,1,11606,1,0
80,966458,0,1472983,54000,3,11704,1,1
57,559751,0,14991,80000,1,11802,1,1
56,1070117,0,1460784,153020,2,11704,1,2
54,1088076,0,1407640,118300,5,11702,1,3
44,316204,0,767017,311000,1,11611,1,1
79,750401,0,1051027,18000,1,11502,1,0
62,901170,0,1023051,43990,2,11505,1,0
6,1161278,1,1371911,67100,1,11702,2,1
61,955959,0,1431189,292000,2,11701,1,0
7,550273,1,256842,140500,1,11603,2,1
63,813200,0,1063407,19000,1,11502,2,1
53,511597,1,524172,566520,3,11607,1,1
48,979883,1,1312841,91800,3,11703,2,2
52,104897,0,830773,90200,1,11612,1,1
55,969521,0,1560777,128400,2,11706,1,2
24,704607,0,991995,30000,1,11505,2,1
46,74751,0,407376,105880,5,11605,1,1
33,525781,0,333685,25000,1,11604,2,0
58,700207,0,1226428,100100,2,11506,2,2
48,327779,0,663771,319000,2,11609,1,2
87,316595,0,529487,16400,1,11607,1,0
22,1060081,0,1351613,24900,2,11703,2,2
40,751606,0,1124085,65000,1,11501,1,1
46,601606,2,28380,98000,5,11802,1,2
36,252013,2,860815,49000,4,11613,1,1
23,955358,0,1381069,35000,1,11702,2,1
50,794928,0,1274950,47810,2,11503,1,1
46,206398,0,546384,120000,1,11607,1,1
48,197549,2,669110,119224,4,11609,1,2
57,683618,0,1168117,10800,1,11504,2,0
48,588681,1,47875,76100,5,11802,2,2
65,513153,0,337164,24000,1,11604,2,0
45,284526,1,655242,120400,3,11609,1,1
44,478984,0,503679,216000,2,11607,1,2
62,374572,0,844839,76700,2,11612,1,1
70,322544,0,950584,64320,2,11615,1,1
48,90999,3,207610,135000,6,11601,1,2
44,1091568,2,1534573,106000,4,11705,1,2
59,83164,0,110363,127400,2,11602,1,1
48,245368,0,374818,29130,2,11604,2,1
50,269832,0,805502,467600,3,11611,1,2
44,234162,2,474376,127000,4,11606,1,2
55,771879,0,1229980,5000,1,11506,2,1
56,152980,2,474456,108000,4,11606,1,2
50,537261,3,979887,256700,5,11615,1,1
51,1077933,2,1510078,176000,4,11705,1,2
51,1098428,0,1530231,538000,2,11705,1,2
87,851388,0,1296145,48270,2,11503,1,0
63,567476,0,27507,50500,2,11802,1,1
49,663664,0,1047154,54200,2,11502,1,0
48,272376,0,886182,97000,3,11613,2,3
43,982759,1,1517998,103600,4,11705,2,2
46,1101354,6,1458478,196000,14,11704,1,3
72,546691,0,845101,38400,1,11612,1,0
31,534354,0,152294,47200,2,11602,2,1
26,1218178,1,1277959,50000,3,11503,2,2
57,235913,0,562354,55000,1,11616,1,1
23,615605,0,45332,20000,1,11802,2,1
61,1132413,0,1496258,90000,2,11704,1,1
45,556219,0,324645,53000,1,11604,1,1
77,783979,2,1177732,83700,5,11504,1,2
51,213596,0,769065,61200,2,11611,1,2
67,542768,0,520981,14000,3,11607,2,2
42,1138585,2,1571857,132800,5,11706,2,3
46,513093,1,882662,6000,2,11613,2,0
61,956326,0,1376254,39000,1,11702,2,1
51,139472,0,512268,42000,2,11607,1,1
64,373507,1,153278,152220,3,11602,1,2
65,572686,0,93163,111620,1,11801,1,1
25,898445,3,995817,31600,5,11505,2,1
41,711089,2,1196256,130850,4,11507,1,2
53,341069,2,592257,137030,4,11608,1,0
52,103306,0,967707,145000,2,11615,1,1
7,521638,2,322256,180000,2,11603,2,2
43,1019293,0,1528716,55000,1,11705,1,1
59,65706,0,594318,210000,2,11608,1,2
24,1014877,0,1441572,69000,2,11701,2,2
30,1094518,0,1376681,85700,2,11702,2,2
68,685741,0,1155493,144800,2,11504,1,2
31,541157,0,626295,118000,2,11608,2,1
67,1159122,0,1362431,32000,2,11702,1,1
68,613418,0,10610,81800,2,11802,1,0
23,1005719,0,1324376,6200,1,11703,3,1
24,539074,0,175062,80000,2,11601,2,2
48,7751,2,839414,140180,5,11612,2,2
31,1142061,0,1412027,148000,3,11701,1,3
64,1170975,0,1398531,18340,1,11702,2,0
33,536834,0,259931,34000,1,11603,2,1
33,556846,0,353404,79000,1,11604,2,1
72,856233,0,1197830,315200,3,11507,1,2
34,183136,0,119773,79900,2,11602,2,2
63,1007695,0,1313198,137050,2,11703,1,2
63,800733,0,1139420,64000,2,11504,1,1
52,1165972,1,1489804,60000,5,11704,2,2
46,145963,0,939272,97000,3,11614,1,3
67,898927,0,1164430,85700,2,11504,1,0
42,545215,0,621769,87000,2,11608,1,2
37,539112,4,113225,394000,6,11602,2,1
80,691075,0,1177195,11000,1,11504,1,0
89,523458,0,168978,24640,1,11601,2,0
47,955360,6,1382216,89020,12,11702,1,1
50,1176389,0,1505013,134400,2,11705,1,1
41,12169,8,751299,29500,11,11610,2,2
82,898505,0,995252,26800,1,11505,1,0
26,511229,1,900979,25000,2,11613,2,1
64,676631,0,1042421,10000,1,11502,3,0
45,751063,0,1125984,110000,2,11501,1,2
43,327716,2,973273,80000,4,11615,1,1
30,523517,0,282074,259600,1,11603,2,1
38,636740,1,17068,115400,3,11802,1,2
67,1175241,0,1550174,151000,2,11705,1,2
75,680852,0,1186363,70600,3,11507,1,1
20,528755,0,138091,3600,2,11602,2,1
41,533012,2,735882,34300,4,11610,2,1
32,525630,0,502475,60000,2,11607,2,1
70,591953,0,87471,106000,2,11801,1,1
44,1088287,0,1457178,135000,3,11704,1,2
85,515433,0,702429,21800,2,11609,2,0
57,556039,0,452406,119000,2,11606,1,1
23,546727,0,310210,20000,1,11603,2,1
33,511229,2,901163,43400,3,11613,2,1
25,903552,2,1023847,36600,4,11505,2,1
59,730989,0,1176580,42000,1,11504,2,1
57,338815,0,713081,120000,2,11610,1,2
34,953352,1,1379593,72700,3,11702,2,2
59,276483,0,412202,334000,2,11605,1,1
58,1177992,0,1514158,37500,1,11705,2,1
55,993690,0,1568015,81600,2,11706,1,2
43,731524,2,1212263,104600,5,11507,1,2
41,673845,0,1283437,85000,1,11503,2,1
62,1150633,0,1368437,62600,2,11702,1,1
60,523632,0,508288,78000,1,11607,1,1
73,252047,2,784142,107900,6,11611,1,3
72,797732,0,1018239,34300,1,11505,1,0
52,973107,1,1392339,160000,4,11702,1,1
30,1169153,1,1505667,180000,3,11705,1,2
34,582595,2,1815,81500,4,11802,2,2
61,528553,0,757698,59000,1,11611,2,1
43,911816,2,1085551,107000,4,11501,1,2
41,903132,2,1291790,77000,4,11503,2,2
55,1011023,0,1411092,66000,3,11701,1,1
39,533403,8,924497,25000,10,11614,2,1
50,1027058,0,1444061,82000,3,11701,2,2
32,659863,2,1032970,67200,4,11502,1,1
59,48792,0,414814,113000,2,11605,1,1
32,396126,2,154764,4300,4,11602,2,1
77,555354,0,758008,75800,2,11611,2,1
72,80308,0,476988,63700,2,11606,1,1
32,744585,2,1085917,195000,4,11501,1,2
52,310884,0,654238,109000,4,11609,2,1
67,1035883,0,1402390,0,1,11702,3,0
40,523012,0,103334,104500,2,11602,1,2
64,1160326,0,1417580,54800,2,11701,1,0
31,543137,0,283264,111500,2,11603,2,2
52,122254,0,552879,126900,2,11616,1,2
34,314352,3,924423,12000,5,11614,1,1
58,1022861,0,1410150,186000,3,11701,1,2
46,543015,2,154192,467000,4,11602,1,1
63,26091,0,702502,111200,3,11609,1,2
67,903244,0,1283052,36600,1,11503,1,0
56,811073,9,1153916,674000,14,11504,1,5
54,520268,0,314431,114000,3,11603,1,3
65,583156,0,38779,43800,2,11802,1,2
23,808759,0,1113852,47000,3,11501,1,3
73,980674,0,1341276,79600,2,11703,1,1
30,1161355,0,1427641,30000,1,11701,2,1
94,245292,0,579754,26000,1,11616,2,0
40,537983,0,417345,43100,2,11605,2,1
63,455942,1,523270,32300,4,11607,1,1
61,676964,0,1078601,115620,2,11502,1,2
59,533834,0,243101,9000,1,11603,2,0
33,1055459,0,1534133,115000,1,11705,2,0
59,913825,0,1118417,56780,3,11501,1,2
71,516079,0,696957,97300,2,11609,1,0
44,1149886,0,1373303,268600,2,11702,1,2
35,956484,1,1405391,91000,3,11702,2,2
55,678264,0,1213770,66000,2,11507,1,2
46,209420,2,440570,121000,4,11606,1,1
36,1029364,8,1576300,112800,11,11706,1,3
18,706418,0,1027353,25200,2,11505,2,1
78,134188,0,920407,51000,2,11614,1,0
72,554253,0,936182,64400,2,11614,2,0
61,692945,0,995952,43010,1,11505,2,1
56,1103257,0,1450771,206730,3,11701,1,3
34,1055280,0,1368229,107200,1,11702,1,1
48,841765,0,1136671,93000,3,11504,1,2
26,546685,0,169504,27000,2,11601,2,2
46,601741,0,37615,119600,3,11802,1,1
31,528808,0,432349,37400,1,11605,2,0
27,529754,0,371265,36000,2,11604,2,2
67,501913,0,894279,84200,2,11613,1,0
41,16367,1,226116,330000,4,11601,1,2
66,406886,0,375859,191200,2,11604,1,2
60,618652,1,90033,237000,3,11801,1,2
11,523974,1,199980,-1,1,11601,2,0
51,539206,0,408028,80200,1,11605,1,0
34,273789,1,484999,213330,5,11606,1,2
38,157106,2,558910,463000,4,11616,1,1
41,536557,0,617549,76500,1,11608,2,1
59,224034,0,412709,184000,2,11605,1,2
55,1152975,0,1550383,16160,2,11705,2,1
60,554283,0,675060,241000,2,11609,1,2
67,671609,0,1049462,23400,1,11502,1,1
40,690302,1,1172418,27000,2,11504,2,1
